1 18 48 71.6138668799
1 18 49 71.6829970741
1 18 50 69.433568741
1 18 51 68.8300152271
1 18 52 66.3600841229
1 18 53 64.6281070248
1 18 54 66.0268128815
1 18 55 67.5722004964
1 18 56 65.5526405759
1 18 57 64.8635296947
1 18 58 65.0048585253
1 18 59 67.0331671727
1 18 60 68.7511332024
1 18 61 69.1872671262
1 18 62 70.4084803871
4 4 1 5.29281200489
4 4 3 5.2487265013
4 4 5 5.24829836614
4 4 7 5.34387426864
4 4 9 5.32716143921
4 4 11 5.24983631521
4 4 13 5.21926178143
4 4 15 5.32672629082
4 4 17 5.04419911347
4 4 19 5.06302577173
4 4 21 5.05217990795
4 4 23 5.05494109367
4 4 27 5.05341751651
4 4 29 5.02497150728
4 5 1 5.04322384094
4 5 3 5.13777101078
4 5 5 5.07884556929
4 5 7 5.15435215983
4 5 9 5.09399774028
4 5 11 5.10111877359
4 5 13 5.07706339053
4 5 15 5.09206053757
4 6 1 5.27018439592
4 6 3 5.19357031643
4 6 5 5.15599262116
4 6 7 5.14105609289
4 6 9 5.22854893291
4 6 11 5.14800042487
4 6 13 5.14087249079
4 6 15 5.1879698071
4 6 17 5.96920285273
4 6 19 5.96165955712
4 6 21 5.94575326448
4 6 23 5.82538592968
4 6 25 5.71972321094
4 6 27 5.67065317952
4 6 29 5.7359151712
4 6 31 5.72338382044
4 7 1 5.12251008519
4 7 3 5.1248267821
4 7 5 5.20182986496
4 7 7 5.20930414515
4 7 9 5.10961042339
4 7 11 5.2285240562
4 7 13 5.16918856536
4 7 15 5.24825692644
4 7 17 5.21337063476
4 7 19 5.17852969322
4 7 21 5.06327585546
4 7 23 5.08150467559
4 7 25 5.11772816156
4 7 27 5.18420785309
4 7 29 5.27600373182
4 7 31 5.29990387425
4 8 1 5.24054751955
4 8 3 5.38437678007
4 8 5 5.33527268915
4 8 7 5.33089508736
4 8 9 5.45741457289
4 8 11 5.47383575783
4 8 13 5.49065420324
4 8 15 5.53200245679
4 9 1 5.30963153796
4 9 3 5.24530540765
4 9 5 5.28361038872
4 9 7 5.36651740648
4 9 9 5.28255397167
4 9 11 5.35601961527
4 9 13 5.19318381589
4 9 15 5.40494941686
4 9 17 5.39353588394
4 9 19 5.51056334858
4 9 21 5.37875661774
4 9 23 5.5394636651
4 9 25 5.36157309756
4 9 27 5.45516382552
4 9 29 5.40488096739
4 9 31 5.4750985186
4 10 1 5.31327673526
4 10 3 5.3531892918
4 10 5 5.32436210743
4 10 7 5.33207605783
4 10 9 5.25153961813
4 10 11 5.42113557744
4 10 13 5.23698092674
4 10 15 5.42124674936
4 10 17 5.22673741381
4 10 19 5.20434481507
4 10 21 5.2765682405
4 10 23 5.29450100291
4 10 25 5.28378746026
4 10 27 5.2984639187
4 10 29 5.33440058956
4 10 31 5.21899877599
4 11 17 5.0811803898
4 11 19 5.07054783018
4 11 21 5.03619736006
4 11 23 5.00413427422
4 11 27 5.11677348525
4 11 29 5.17392042975
4 11 31 5.10221587745
4 12 1 5.07106662195
4 12 3 5.147759853
4 12 5 5.066146095
4 12 7 5.1559228212
4 12 9 5.20233641516
4 12 11 5.11135531503
4 12 13 5.27039414197
4 12 15 5.31051366963
5 13 17 5.01036258083
5 13 29 5.00781037237
5 13 31 5.11161589287
5 18 1 5.42391165448
5 18 3 5.39759221217
5 18 5 5.2955944617
5 18 7 5.36294462994
5 18 9 5.2410442986
5 18 11 5.33446037277
5 18 13 5.34175354252
5 18 15 5.29386354766
6 9 0 79.921138353
6 9 2 85.9662473377
6 9 4 84.8787111669
6 9 6 84.3498168892
6 9 10 85.0876897336
6 9 12 84.7072192782
6 9 14 85.6504165741
6 9 24 82.5656754573
6 10 22 83.7972725575
6 10 24 82.0579328966
6 10 26 80.8429475865
6 10 28 84.7824271459
6 10 30 81.2209475359
6 11 16 81.4206944823
6 11 22 88.376291829
6 11 24 83.4042042409
6 11 26 82.9922296537
6 11 28 82.1234365442
6 11 30 83.9981447075
6 12 0 77.7355294823
6 12 2 80.8369660725
6 12 4 82.3309139062
6 12 6 82.9956169642
6 12 10 81.2311248305
6 12 14 83.9514934538
6 12 16 80.6980637755
6 12 18 81.9943684642
6 12 20 82.8183298675
6 12 22 84.9178604768
6 12 24 82.1572947308
6 12 26 82.5597041422
6 12 28 84.7802026096
6 12 30 81.9701505894
7 4 0 79.0617462485
7 4 2 81.0772232064
7 4 4 80.8981691275
7 4 6 80.5295265514
7 5 0 79.5532646376
7 5 24 79.1630219766
7 5 26 79.9596360806
7 5 28 81.8836893716
7 5 30 79.1312686347
7 10 30 81.4659227454
7 11 30 72.809184026
8 17 47 37.9523557656
8 17 48 39.7528126724
9 14 47 74.6731119115
9 16 0 78.9586398867
9 16 2 73.8645797729
9 16 4 72.8961810681
9 16 6 72.8039794753
9 16 8 72.1135168637
9 16 10 71.0340548207
9 16 12 72.275602578
9 16 14 73.4243401042
9 16 16 67.3756975064
9 16 18 69.5500114525
9 16 19 76.5267510775
9 16 20 71.7354431054
9 16 22 71.3791959822
9 16 24 69.2058899837
9 16 26 71.5659267161
9 16 28 72.6067830459
9 16 30 75.5809048757
