1 18 48 71.4264273415
1 18 49 72.136342703
1 18 50 69.8895136618
1 18 51 71.1949950562
1 18 52 67.920184983
1 18 53 66.7296835131
1 18 54 67.6382615116
1 18 55 67.4641546016
1 18 56 65.6165911133
1 18 57 66.3213366048
1 18 58 66.2834447328
1 18 59 67.0960212415
1 18 60 69.2554645119
1 18 61 70.2136838724
1 18 62 72.4647392314
4 4 1 5.24552195341
4 4 3 5.22977447203
4 4 5 5.25384458252
4 4 7 5.34617108919
4 4 9 5.30644308432
4 4 11 5.22099614581
4 4 13 5.23496641471
4 4 15 5.34574706667
4 4 19 5.06832564379
4 4 21 5.10224870946
4 4 23 5.05020365332
4 4 25 5.01457123784
4 4 27 5.06946448476
4 4 29 5.00273737326
4 4 31 5.03709946483
4 5 1 5.07196531093
4 5 3 5.11322428567
4 5 5 5.07764760363
4 5 7 5.09075521622
4 5 9 5.05401504576
4 5 11 5.06903523776
4 5 13 5.17452851444
4 5 15 5.05782193978
4 6 1 5.25535160059
4 6 3 5.19018785662
4 6 5 5.15526773253
4 6 7 5.22519011978
4 6 9 5.13446698812
4 6 11 5.15325065172
4 6 13 5.14191551801
4 6 15 5.14729751763
4 6 17 6.00906233425
4 6 19 5.91715215527
4 6 21 5.84417694672
4 6 23 5.82440997021
4 6 25 5.63689416541
4 6 27 5.65819789889
4 6 29 5.67671491263
4 6 31 5.57506479949
4 7 1 5.08081400976
4 7 3 5.13051167788
4 7 5 5.17993935809
4 7 7 5.15910554305
4 7 9 5.06663245656
4 7 11 5.17936140554
4 7 13 5.09383437989
4 7 15 5.17629656397
4 7 17 5.06870230507
4 7 19 5.10318996134
4 7 21 5.09360078291
4 7 23 5.13556660225
4 7 25 5.07275001902
4 7 27 5.2330196539
4 7 29 5.2141077463
4 7 31 5.24982422565
4 8 1 5.18020291696
4 8 3 5.35412305594
4 8 5 5.33984888459
4 8 7 5.320001989
4 8 9 5.43175948497
4 8 11 5.39010240296
4 8 13 5.41763891755
4 8 15 5.44623303034
4 9 1 5.30642827575
4 9 3 5.2127029179
4 9 5 5.27749901776
4 9 7 5.30783036709
4 9 9 5.20467158742
4 9 11 5.29085210905
4 9 13 5.19496360348
4 9 15 5.35368348913
4 9 17 5.39962318357
4 9 19 5.49424000903
4 9 21 5.34365397743
4 9 23 5.45977451512
4 9 25 5.36104665673
4 9 27 5.39238980067
4 9 29 5.36916171322
4 9 31 5.38570201249
4 10 1 5.28380864661
4 10 3 5.34479865557
4 10 5 5.2959043039
4 10 7 5.32551388355
4 10 9 5.24415736855
4 10 11 5.41712311208
4 10 13 5.24524539488
4 10 15 5.42525795097
4 10 17 5.20249709155
4 10 19 5.17230891355
4 10 21 5.27329084091
4 10 23 5.30440890859
4 10 25 5.25424138361
4 10 27 5.27842801828
4 10 29 5.22826501554
4 10 31 5.17082663276
4 11 17 5.08144702319
4 11 19 5.00320554222
4 11 27 5.07377758756
4 11 29 5.15734943921
4 11 31 5.05631314393
4 12 3 5.1669332727
4 12 5 5.05506364297
4 12 7 5.21077991618
4 12 9 5.20306448991
4 12 11 5.0924167072
4 12 13 5.18516102318
4 12 15 5.29179642679
5 13 31 5.04995448364
5 17 7 5.00158976183
5 18 1 5.43126642904
5 18 3 5.35598384323
5 18 5 5.31905805545
5 18 7 5.28753263425
5 18 9 5.21596415396
5 18 11 5.30638238451
5 18 13 5.31828064641
5 18 15 5.31663745409
6 9 0 80.0206665273
6 9 2 84.1538058759
6 9 4 83.8508799837
6 9 6 82.8338575266
6 9 10 83.4467012666
6 9 12 85.7855046503
6 9 14 85.8614098016
6 9 24 82.6360210424
6 10 22 84.0491751751
6 10 24 82.2320521399
6 10 26 82.3843791576
6 10 28 83.0916812119
6 10 30 82.9464911055
6 11 16 80.2287087964
6 11 22 40.9389038648
6 11 24 80.7862859034
6 11 26 81.0523928672
6 11 28 83.0364855512
6 11 30 83.0368208319
6 12 0 79.8537815429
6 12 2 81.2291595815
6 12 4 81.0531508814
6 12 6 80.5023369057
6 12 10 80.4994962527
6 12 14 84.2971585851
6 12 16 81.6423247664
6 12 18 82.7419217468
6 12 20 82.742721343
6 12 22 83.527860574
6 12 24 82.1844824896
6 12 26 81.9529622636
6 12 28 84.1733981708
6 12 30 82.714133139
7 4 0 78.4849137499
7 4 2 81.3374806569
7 4 4 80.6503111127
7 4 6 82.1557429304
7 5 0 78.9214501994
7 5 24 78.3184956811
7 5 26 79.4479519517
7 5 28 77.9326789
7 5 30 79.3378069116
7 10 30 83.8635498023
7 11 30 73.3712871752
8 17 47 37.3932405258
8 17 48 39.2588293617
9 14 47 76.041844846
9 16 0 78.2810028103
9 16 2 73.8456038658
9 16 4 73.6744831208
9 16 6 72.9562432043
9 16 8 71.1412494184
9 16 10 70.4390915075
9 16 12 71.8978793403
9 16 14 72.6250059944
9 16 16 67.4804921094
9 16 18 70.6498218247
9 16 19 80.1802400047
9 16 20 72.1166438456
9 16 22 70.4049701443
9 16 24 69.6777252033
9 16 26 70.882643579
9 16 28 72.1272935208
9 16 30 73.67186817
