1 8 32 0.475128073036
1 8 33 0.242270405243
1 8 34 0.269592250093
1 8 35 0.478438762246
1 8 36 0.453947787684
1 8 37 0.24655721615
1 8 38 0.266642161351
1 8 39 0.258346111989
1 8 40 0.448501274131
1 8 41 0.450998408362
1 8 42 0.392241944938
1 8 43 0.472327167374
1 8 44 0.281888986156
1 8 45 0.307119282979
1 8 46 0.249233961274
1 8 47 0.272906599443
1 8 48 0.490801677785
1 8 49 0.355184560281
1 8 50 0.40254644915
1 8 51 0.484223485236
1 8 52 0.360605185978
1 8 53 0.394161728143
1 8 54 0.24097574872
1 8 55 0.316908132419
1 8 56 0.391533033812
1 8 57 0.437243555257
1 8 58 0.346494905584
1 8 59 0.479580440444
1 8 60 0.313428276039
1 8 61 0.269980915273
1 8 62 0.358941378181
1 8 63 0.493184961377
1 17 0 0.346961002428
1 17 1 0.314497817596
1 17 2 0.46346265351
1 17 3 0.386058026273
1 17 4 0.345065603817
1 17 5 0.459460123256
1 17 6 0.490726850874
1 17 7 0.496856188934
1 17 8 0.486829119094
1 17 9 0.383005072067
1 17 10 0.480333967048
1 17 11 0.342379312545
1 17 12 0.309376665648
1 17 13 0.372454537551
1 17 14 0.487855791936
1 17 15 0.496511125278
1 17 16 0.494868224453
1 17 17 0.306904797754
1 17 18 0.492846255552
1 17 19 0.429780212709
1 17 20 0.478924757748
1 17 21 0.331628622099
1 17 22 0.32546332235
1 17 23 0.375770320107
1 17 24 0.494049980589
1 17 25 0.490906007868
1 17 26 0.349698165571
1 17 27 0.355345464936
1 17 28 0.486309319934
1 17 29 0.472694223857
1 17 30 0.343664471823
1 17 31 0.484777554194
1 18 0 0.418184170209
1 18 1 0.310820985281
1 18 2 0.486543053143
1 18 3 0.333303997631
1 18 4 0.305425649025
1 18 5 0.335734725318
1 18 6 0.43210970948
1 18 7 0.416285803497
1 18 8 0.476730461261
1 18 9 0.486609961659
1 18 10 0.354119524383
1 18 11 0.33876670393
1 18 12 0.316282867298
1 18 13 0.486723229711
1 18 14 0.384874097881
1 18 15 0.453500301895
1 18 16 0.411854993144
1 18 17 0.364255105247
1 18 18 0.494632689185
1 18 19 0.377219662546
1 18 20 0.332126003356
1 18 21 0.31732549743
1 18 22 0.418509831471
1 18 23 0.465941216161
1 18 24 0.326144502915
1 18 25 0.444037790838
1 18 26 0.496655522926
1 18 27 0.37398174094
1 18 28 0.419700895226
1 18 29 0.302880954076
1 18 30 0.454781913514
1 18 31 0.332371362352
1 18 32 0.326500922086
1 18 33 0.489858197104
1 18 34 0.472669833769
1 18 35 0.396220244944
1 18 36 0.316499511137
1 18 37 0.417324404609
1 18 38 0.315886790796
1 18 39 0.412636017004
1 18 40 0.319171954936
1 18 41 0.432007312164
1 18 42 0.495053068741
1 18 43 0.329886973162
1 18 44 0.396348680536
1 18 45 0.421251269918
1 18 46 0.479714570721
1 18 47 0.420507041619
1 18 48 0.323324178569
1 18 49 0.436414630821
1 18 50 0.336313093894
1 18 51 0.35310694814
1 18 52 0.313621356497
1 18 53 0.416012537506
1 18 54 0.331213371663
1 18 55 0.393706279227
1 18 56 0.479016545864
1 18 57 0.320442094341
1 18 58 0.494965208267
1 18 59 0.32841198445
1 18 60 0.328445873678
1 18 61 0.319227134725
1 18 62 0.408498785203
1 18 63 0.456952343746
7 18 34 0.468873051184
9 5 0 0.314931576276
9 5 1 0.488374579107
9 5 2 0.37370782377
9 5 3 0.485954761633
9 5 4 0.327419572014
9 5 5 0.304139764794
9 5 6 0.496336611554
9 5 7 0.427281900299
9 5 8 0.317599786041
9 5 9 0.423768014884
9 5 10 0.367275749964
9 5 11 0.496103294245
9 5 12 0.315585713384
9 5 13 0.488057738644
9 5 14 0.449770617023
9 5 15 0.479376749919
9 5 16 0.476706874886
9 5 17 0.428863288277
9 5 18 0.424323989191
9 5 19 0.488243926604
9 5 20 0.395523607153
9 5 21 0.475555427386
9 5 22 0.363065451443
9 5 23 0.343768546532
9 5 24 0.483658159936
9 5 25 0.455428459299
9 5 26 0.476595031232
9 5 27 0.394583216325
9 5 28 0.400253068506
9 5 29 0.340480003846
9 5 30 0.453947435335
9 5 31 0.4105883051
9 5 32 0.251105544181
9 5 33 0.41583661462
9 5 34 0.452380290534
9 5 35 0.399005832362
9 5 36 0.240999618478
9 5 37 0.226850821834
9 5 38 0.491814123768
9 5 39 0.314939254691
9 5 40 0.231278314313
9 5 41 0.240062513885
9 5 42 0.487369779115
9 5 43 0.491615385402
9 5 44 0.273183006231
9 5 45 0.34535370621
9 5 46 0.253175609722
9 5 47 0.247810577398
9 5 48 0.353777396285
9 5 49 0.368379134984
9 5 50 0.483398664931
9 5 51 0.442049329503
9 5 52 0.484670895525
9 5 53 0.352030244711
9 5 54 0.321172546938
9 5 55 0.475887390655
9 5 56 0.471015094768
9 5 57 0.290525011045
9 5 58 0.280594421898
9 5 59 0.353645158769
9 5 60 0.486382575379
9 5 61 0.473519542638
9 5 62 0.337497769233
9 5 63 0.481828171964
9 6 0 0.452844975074
9 6 1 0.344782490995
9 6 2 0.482639683477
9 6 3 0.451393780092
9 6 4 0.332236383813
9 6 5 0.474842883921
9 6 6 0.313049607175
9 6 7 0.438949228226
9 6 8 0.298983577658
9 6 9 0.469255074098
9 6 10 0.340461034126
9 6 11 0.339071909489
9 6 12 0.301940470204
9 6 13 0.29738082142
9 6 14 0.419231002615
9 6 15 0.477691439436
9 6 16 0.360835390777
9 6 17 0.45881877056
9 6 18 0.474285506119
9 6 19 0.497103201964
9 6 20 0.474421846054
9 6 21 0.47179718366
9 6 22 0.436066152806
9 6 23 0.493889338637
9 6 24 0.482452792635
