1 18 48 71.1761231531
1 18 49 72.2949479996
1 18 50 69.0853929997
1 18 51 69.2381639948
1 18 52 66.4458376866
1 18 53 66.7008534687
1 18 54 68.0943040484
1 18 55 67.9224415778
1 18 56 64.7766857699
1 18 57 66.468729277
1 18 58 64.9027655532
1 18 59 67.4959556395
1 18 60 69.6743075884
1 18 61 69.9092088525
1 18 62 70.6467950247
4 4 1 5.12044723825
4 4 3 5.17371318585
4 4 5 5.18104889401
4 4 7 5.19171098712
4 4 9 5.1460487167
4 4 11 5.12431039585
4 4 13 5.06759618782
4 4 15 5.25150466699
4 4 17 5.01887935441
4 5 3 5.00798231304
4 5 7 5.05806823971
4 5 9 5.01892982946
4 6 1 5.16178324063
4 6 3 5.05293074218
4 6 5 5.03683561446
4 6 7 5.01859826352
4 6 9 5.03191918777
4 6 11 5.02710585437
4 6 13 5.03184941473
4 6 15 5.10602416616
4 6 17 5.82208274108
4 6 19 5.79177108457
4 6 21 5.70794196928
4 6 23 5.64202688943
4 6 25 5.55681854343
4 6 27 5.42995389408
4 6 29 5.59628130009
4 6 31 5.55644048298
4 7 3 5.0532358767
4 7 5 5.02527511235
4 7 7 5.01876383917
4 7 11 5.1643987279
4 7 13 5.17450045035
4 7 15 5.15446352881
4 7 17 5.05268083924
4 7 19 5.02510652533
4 7 21 5.03049434254
4 7 23 5.09577160392
4 7 25 5.12032885098
4 7 27 5.14889057285
4 7 29 5.14075907906
4 7 31 5.08697858391
4 8 1 5.10819251012
4 8 3 5.28256644536
4 8 5 5.25600022763
4 8 7 5.15752562863
4 8 9 5.29865919529
4 8 11 5.34922356063
4 8 13 5.30865033899
4 8 15 5.37412570393
4 9 1 5.25149976278
4 9 3 5.16778406998
4 9 5 5.21551049062
4 9 7 5.1846380419
4 9 9 5.10701830123
4 9 11 5.21530488188
4 9 13 5.11454308274
4 9 15 5.23064306803
4 9 17 5.23372726675
4 9 19 5.37223600903
4 9 21 5.3109751455
4 9 23 5.50152838024
4 9 25 5.34481739548
4 9 27 5.30249549601
4 9 29 5.26530112491
4 9 31 5.34382314219
4 10 1 5.26350852884
4 10 3 5.17748673409
4 10 5 5.24104526347
4 10 7 5.16621732492
4 10 9 5.28130577899
4 10 11 5.33163494565
4 10 13 5.20648340034
4 10 15 5.27736621749
4 10 17 5.16477324972
4 10 21 5.19239724088
4 10 23 5.18655819296
4 10 25 5.27382895436
4 10 27 5.22208878491
4 10 29 5.19307529663
4 10 31 5.12775607646
4 11 17 5.00140169702
4 11 27 5.01789242851
4 11 29 5.08790428873
4 11 31 5.04294088974
4 12 1 5.05757328377
4 12 3 5.10004346239
4 12 7 5.09276228443
4 12 9 5.09229986481
4 12 11 5.00730903819
4 12 13 5.17733539316
4 12 15 5.24381495644
5 13 31 5.06118001896
5 18 1 5.25478393389
5 18 3 5.22470563386
5 18 5 5.1171951715
5 18 7 5.13858246746
5 18 9 5.08638547985
5 18 11 5.19508609169
5 18 13 5.18834621799
5 18 15 5.12616230672
6 9 0 82.4492222439
6 9 2 85.266326587
6 9 4 85.0834670644
6 9 6 84.4120349266
6 9 10 83.6389171135
6 9 12 85.3137143583
6 9 14 84.7391946281
6 9 24 83.3387269759
6 10 22 83.0736440767
6 10 24 82.471529737
6 10 26 82.8169873891
6 10 28 84.551572661
6 10 30 83.8334566761
6 11 16 80.9634406772
6 11 22 57.9320025859
6 11 24 80.2952864376
6 11 26 81.615156186
6 11 28 82.3718153251
6 11 30 83.9495673637
6 12 0 78.90916303
6 12 2 81.651784221
6 12 4 83.6973116911
6 12 6 80.2602341627
6 12 10 80.4553324969
6 12 14 84.1080214266
6 12 16 79.6481358593
6 12 18 82.0062423706
6 12 20 82.4710199937
6 12 22 84.4736719826
6 12 24 82.9658603036
6 12 26 82.4396299934
6 12 28 83.2130725626
6 12 30 81.2409288912
7 4 0 80.0570123979
7 4 2 80.634758989
7 4 4 79.1803710769
7 4 6 80.1989937369
7 5 0 77.7285582226
7 5 24 77.6510582468
7 5 26 77.1320690626
7 5 28 80.1597527955
7 5 30 80.6291029127
7 10 30 83.3357998511
7 11 30 73.4405277006
8 17 47 38.3052245494
8 17 48 40.1443992639
9 14 47 75.8547014884
9 16 0 76.6161797573
9 16 2 75.040976968
9 16 4 73.5986406329
9 16 6 72.5642052694
9 16 8 70.7049522898
9 16 10 72.0897349747
9 16 12 72.3481856103
9 16 14 71.052120308
9 16 16 68.508431089
9 16 18 70.3005896515
9 16 19 72.1750193208
9 16 20 72.2013766264
9 16 22 70.3139953811
9 16 24 70.584706237
9 16 26 68.6008564775
9 16 28 71.2666010873
9 16 30 77.1682525352
