1 18 48 73.2729632434
1 18 49 72.2313321127
1 18 50 68.6000074046
1 18 51 69.9745702462
1 18 52 67.658443382
1 18 53 66.4794166954
1 18 54 67.2671075091
1 18 55 66.5923984519
1 18 56 66.3313432381
1 18 57 64.2247597465
1 18 58 65.0989813875
1 18 59 67.7225678158
1 18 60 67.7334831722
1 18 61 69.1784621377
1 18 62 71.5645605608
4 4 1 5.14149965903
4 4 3 5.12161808458
4 4 5 5.16057120971
4 4 7 5.20946552009
4 4 9 5.18865541927
4 4 11 5.17023870269
4 4 13 5.09804230334
4 4 15 5.22963881624
4 5 3 5.07417807867
4 5 5 5.02089466335
4 5 7 5.01141768416
4 6 1 5.11196758815
4 6 3 5.08756165875
4 6 5 5.02867001096
4 6 7 5.00800650769
4 6 11 5.01353720835
4 6 15 5.04049359847
4 6 17 5.78358799455
4 6 19 5.73353634679
4 6 21 5.70430757827
4 6 23 5.64002296466
4 6 25 5.59755196552
4 6 27 5.39004559428
4 6 29 5.55816784742
4 6 31 5.41430674178
4 7 3 5.04108695114
4 7 5 5.07397771674
4 7 7 5.00539754922
4 7 11 5.00623955407
4 7 13 5.11069956284
4 7 15 5.08488106367
4 7 17 5.05247700676
4 7 19 5.03178674782
4 7 23 5.01522660586
4 7 25 5.01822715077
4 7 27 5.03540190961
4 7 29 5.03556428122
4 7 31 5.09863146028
4 8 1 5.08063522863
4 8 3 5.23491406066
4 8 5 5.27459716641
4 8 7 5.21839893137
4 8 9 5.31537488567
4 8 11 5.23979846624
4 8 13 5.27146509694
4 8 15 5.31417889967
4 9 1 5.18977765549
4 9 3 5.10471454382
4 9 5 5.13474828721
4 9 7 5.20999689321
4 9 9 5.16029938439
4 9 11 5.18967073488
4 9 13 5.12985759132
4 9 15 5.18489223487
4 9 17 5.27268121438
4 9 19 5.33151093981
4 9 21 5.16014963957
4 9 23 5.33030004464
4 9 25 5.16395122045
4 9 27 5.22252759914
4 9 29 5.18092889028
4 9 31 5.37407394761
4 10 1 5.195754481
4 10 3 5.16859988396
4 10 5 5.24732007055
4 10 7 5.2279382583
4 10 9 5.20765369624
4 10 11 5.26334457484
4 10 13 5.07733159093
4 10 15 5.34466135673
4 10 17 5.10575599651
4 10 21 5.17692189386
4 10 23 5.1906221988
4 10 25 5.15857586531
4 10 27 5.14021892694
4 10 29 5.13129251101
4 10 31 5.13026904513
4 11 29 5.03423762079
4 12 3 5.03354487395
4 12 7 5.09891825673
4 12 9 5.12071962439
4 12 11 5.02999325068
4 12 13 5.04205549461
4 12 15 5.14324892989
5 18 1 5.26245798216
5 18 3 5.21035281573
5 18 5 5.18226005916
5 18 7 5.20016137325
5 18 9 5.03850859783
5 18 11 5.17012845776
5 18 13 5.23602305347
5 18 15 5.13223589693
6 9 0 81.0656658497
6 9 2 82.3990190588
6 9 4 85.5139825811
6 9 6 83.1055541615
6 9 10 84.8109021836
6 9 12 84.1644903447
6 9 14 85.0917298537
6 9 24 82.3860286028
6 10 22 83.7854774842
6 10 24 82.7523618844
6 10 26 82.3509674554
6 10 28 83.4800191594
6 10 30 82.1593294732
6 11 16 79.7862515314
6 11 22 69.5961832777
6 11 24 82.6400920379
6 11 26 80.0418266113
6 11 28 80.2317133187
6 11 30 83.4799111315
6 12 0 79.4476211771
6 12 2 81.2655555426
6 12 4 82.1488752487
6 12 6 81.7444137123
6 12 10 80.1476899964
6 12 14 81.1345717442
6 12 16 81.8000162937
6 12 18 82.8036738056
6 12 20 82.1671116595
6 12 22 83.5947060638
6 12 24 82.962127134
6 12 26 82.8403350408
6 12 28 83.7442771062
6 12 30 83.4643959705
7 4 0 79.2136650073
7 4 2 80.3464620203
7 4 4 81.6835290992
7 4 6 81.7713083609
7 5 0 79.6415791155
7 5 24 81.303303926
7 5 26 79.2631771
7 5 28 78.7586538386
7 5 30 79.4880292454
7 10 30 84.5707666333
7 11 30 72.4478806091
8 17 47 37.5702590171
8 17 48 39.4425582928
9 14 47 74.9819875206
9 16 0 78.1815187155
9 16 2 73.6879348915
9 16 4 74.1906507287
9 16 6 73.0725053628
9 16 8 70.4320481461
9 16 10 69.8299116305
9 16 12 71.6661572969
9 16 14 75.1334156303
9 16 16 69.1688230487
9 16 18 69.3314955833
9 16 19 73.0569195577
9 16 20 71.540287339
9 16 22 70.2062033299
9 16 24 69.47725496
9 16 26 71.0490456483
9 16 28 73.4926548768
9 16 30 75.4422920306
